"id","rpm","motor_power","noise_db","outlet_pressure_bar","air_flow","outlet_temp","wpump_outlet_press","water_flow","gaccz","haccz","bearings","wpump","radiator","exvalve"
"555","1500","9691.832855","55.29135292","5.858","757.0217003","135.7292616","2.949646856","40.59253437","5.251717856","4.142096648","Ok","Ok","Dirty","Clean"
"556","1501","9716.277464","54.62372995","5.871","745.3100567","135.0890901","2.371799253","40.65463413","5.2431334","4.151567986","Ok","Ok","Dirty","Clean"
"557","1509","10048.46767","52.87289784","6.062","753.2600804","132.8007529","3.087541489","40.66931661","5.494484468","4.251282076","Ok","Ok","Dirty","Clean"
"558","1480","10354.81715","51.12596105","6.387","751.7329647","137.5667713","3.1905985","40.74401095","5.854641527","4.461911416","Ok","Ok","Dirty","Clean"
"559","1504","10885.54114","50.83449586","6.639","747.7610668","139.7635782","2.878997648","40.19908431","6.206970082","4.625699731","Ok","Ok","Dirty","Clean"
"560","1495","10919.3305","52.01805755","6.701","752.6699091","135.4843275","2.906400266","40.64389531","6.272547821","4.63354316","Ok","Ok","Dirty","Clean"
"561","1513","2419.425558","50.31828474","1.000","298.8091298","95.44534501","2.617921395","58.68594708","1.903799409","2.448855975","Ok","Ok","Clean","Dirty"
"562","1518","2758.865554","50.34155043","1.222","290.1164549","101.2814506","2.844427657","58.69477802","1.946395676","2.481393034","Ok","Ok","Clean","Dirty"
"563","1491","2835.092759","50.47982578","1.295","290.4390921","99.26507244","2.780418386","58.68908064","1.943271254","2.511278887","Ok","Ok","Clean","Dirty"
"564","1508","3016.007463","50.0913119","1.399","292.2182503","101.1605529","2.817286878","58.72395261","1.962378442","2.503678835","Ok","Ok","Clean","Dirty"
"565","1493","3443.326084","50.5404205","1.700","291.3749777","102.9263668","2.969264617","58.73615818","2.090907551","2.545256051","Ok","Ok","Clean","Dirty"
"566","1506","3634.439982","51.4615344","1.815","285.3685982","99.86584759","2.071923091","58.72608307","2.093738047","2.547326542","Ok","Ok","Clean","Dirty"
"567","1510","3657.443178","51.21125945","1.826","288.4980262","102.52048","2.392680288","58.61923762","2.120789206","2.583410563","Ok","Ok","Clean","Dirty"
"568","1486","3724.293229","50.37315399","1.897","289.3199279","100.7017017","2.969945354","58.57806483","2.17480192","2.598415281","Ok","Ok","Clean","Dirty"
"569","1519","3973.293663","51.80253285","2.021","286.7729872","103.4812506","2.628301457","58.58173571","2.201183782","2.611532844","Ok","Ok","Clean","Dirty"
"570","1517","4255.2305","51.6558108","2.209","295.1066714","103.1711286","2.438943229","58.69897724","2.252145556","2.638605664","Ok","Ok","Clean","Dirty"
"571","1480","4592.887629","51.618079","2.491","293.3804004","106.9091049","2.45479618","58.48361598","2.398502244","2.692927823","Ok","Ok","Clean","Dirty"
"572","1496","5012.929309","50.89413639","2.748","292.6968478","106.7161047","2.962118577","58.70571498","2.549452053","2.760747345","Ok","Ok","Clean","Dirty"
"573","1508","5499.883937","52.14145927","3.050","295.9233176","106.1642548","2.510421031","58.51825467","2.732111934","2.858778842","Ok","Ok","Clean","Dirty"
"574","1485","5774.857047","50.06734833","3.282","290.6634409","110.5263488","2.8258588","58.528331","2.874213999","2.975181244","Ok","Ok","Clean","Dirty"
"575","1495","6179.751616","52.03115331","3.529","286.4988592","110.4889072","2.948936068","58.48875123","3.019432553","3.047244345","Ok","Ok","Clean","Dirty"
"576","1511","6609.085686","51.76028281","3.775","293.2522283","112.812548","2.524950089","58.40922523","3.195743985","3.128963072","Ok","Ok","Clean","Dirty"
"577","1493","6891.861972","51.11078209","4.010","289.4282672","114.0258562","2.994190285","58.56661295","3.402443344","3.203211629","Ok","Ok","Clean","Dirty"
"578","1492","7270.325502","50.19824799","4.267","290.7028714","115.4928704","3.146593246","58.50221704","3.610004424","3.292421499","Ok","Ok","Clean","Dirty"
"579","1492","7389.651579","52.50722336","4.347","288.055972","113.5595113","2.197792386","58.41121551","3.658246822","3.340567659","Ok","Ok","Clean","Dirty"
"580","1519","7727.880911","51.98593095","4.492","291.8881451","116.3048455","3.213096987","58.30831432","3.789396659","3.399461341","Ok","Ok","Clean","Dirty"
"581","1518","8219.464457","54.51574295","4.820","294.3356951","114.9439081","3.001485112","58.41264308","4.089472372","3.564427335","Ok","Ok","Clean","Dirty"
"582","1505","8558.973637","51.35495107","5.089","292.1657133","118.7874833","2.72575088","58.44907963","4.363256399","3.71369943","Ok","Ok","Clean","Dirty"
"583","1505","8577.161102","54.42594949","5.098","288.242286","119.9630218","3.143427428","58.42191387","4.393436731","3.687101772","Ok","Ok","Clean","Dirty"
"584","1490","8623.580678","51.19412224","5.179","290.0838102","118.6655134","3.165433789","58.29758672","4.462651161","3.730687345","Ok","Ok","Clean","Dirty"
"585","1493","8939.6144","55.18025686","5.383","293.1632889","117.9863437","2.976358733","58.37143837","4.713282533","3.881976031","Ok","Ok","Clean","Dirty"
"586","1502","9107.13742","50.16188129","5.460","286.126078","118.6968771","3.009746594","58.19502775","4.753119157","3.899935556","Ok","Ok","Clean","Dirty"
"587","1508","9188.224644","51.88829476","5.492","284.3040486","121.252999","2.231673064","58.23647893","4.830837121","3.930555571","Ok","Ok","Clean","Dirty"
"588","1486","9187.622103","54.95651657","5.574","289.7006434","119.0327892","2.924097821","58.33643378","4.873092501","3.987924385","Ok","Ok","Clean","Dirty"
"589","1488","9198.894688","54.02431533","5.575","280.702648","118.5001708","2.252423929","58.20829809","4.920187671","3.951550333","Ok","Ok","Clean","Dirty"
"590","1504","9292.352513","54.77048789","5.577","289.3727376","122.1967015","3.01727971","58.2927164","4.914940121","3.944996668","Ok","Ok","Clean","Dirty"
"591","1517","9384.681214","54.55407088","5.590","291.74936","121.9112846","2.678841094","58.30504474","4.906340576","3.982645982","Ok","Ok","Clean","Dirty"
"592","1506","9621.247876","50.50695034","5.791","292.0239616","121.7159415","2.518152278","58.2987209","5.138812661","4.068056385","Ok","Ok","Clean","Dirty"
"593","1501","9765.133702","50.03412777","5.902","284.5948262","123.4892001","2.884270373","58.36244264","5.293393773","4.170579333","Ok","Ok","Clean","Dirty"
"594","1517","10353.42253","55.71313199","6.229","280.4838889","124.976552","3.452400436","58.30129279","5.691191245","4.336922338","Ok","Ok","Clean","Dirty"
"595","1511","10536.94882","55.8819293","6.374","280.5968679","126.8086447","3.411008874","58.32628338","5.839458105","4.426139244","Ok","Ok","Clean","Dirty"
"596","1481","10729.35514","50.39865072","6.636","280.3903699","123.7968546","2.780795537","58.0777624","6.217107823","4.610314696","Ok","Ok","Clean","Dirty"
"597","1481","11009.35699","51.48911114","6.824","279.6995138","124.8402858","3.10068531","58.26846395","6.461992692","4.714130372","Ok","Ok","Clean","Dirty"
"598","1506","11445.75836","52.73951964","6.999","285.2908393","126.0838525","2.660557323","58.20177039","6.69163465","4.869605496","Ok","Ok","Clean","Dirty"
"599","1489","11503.36193","52.4743994","7.119","276.9130386","127.8792808","3.474434832","58.2008395","6.849828237","4.958898254","Ok","Ok","Clean","Dirty"
"600","1510","11673.14744","54.88369217","7.134","281.4959987","129.2760777","2.457526772","58.26263471","6.861833095","4.949565929","Ok","Ok","Clean","Dirty"
"601","2004","2910.013211","55.74036252","1.000","1225.510924","108.4677328","3.132982365","58.53009987","1.776058557","2.40019093","Ok","Ok","Clean","Clean"
"602","1980","3173.343578","54.95135923","1.147","1229.905222","106.9309881","2.687833386","58.50716918","1.832247571","2.408805106","Ok","Ok","Clean","Clean"
"603","2013","3374.35209","55.1510299","1.227","1226.35962","109.694577","3.146282918","58.47094707","1.842002018","2.405511638","Ok","Ok","Clean","Clean"
"604","2006","3757.88248","55.4684668","1.422","1219.980467","111.3880481","2.429546642","58.46089548","1.90959876","2.455777657","Ok","Ok","Clean","Clean"
"605","2011","4096.651935","56.50563243","1.586","1219.67153","112.1688685","2.185967449","58.52709634","1.959486655","2.451456599","Ok","Ok","Clean","Clean"
"606","1998","4111.589202","55.52245477","1.606","1223.80579","110.6848819","2.424111693","58.51787597","1.928187539","2.492719743","Ok","Ok","Clean","Clean"
"607","2002","4541.264384","55.72603917","1.816","1222.623057","113.6384013","3.048513828","58.45964159","2.040271806","2.517639694","Ok","Ok","Clean","Clean"
"608","2014","5126.240702","56.71736941","2.095","1219.907377","114.9093586","3.188501104","58.3785032","2.157103489","2.570823379","Ok","Ok","Clean","Clean"
"609","2001","5501.454174","56.88382498","2.299","1216.62009","115.3301157","2.606634001","58.51294966","2.237448597","2.623580461","Ok","Ok","Clean","Clean"
"610","1983","5623.314259","56.25316665","2.381","1220.639626","112.982522","2.871982174","58.38823678","2.235739453","2.639036095","Ok","Ok","Clean","Clean"
"611","2017","5721.464054","57.38042289","2.388","1216.951769","116.4721215","2.991628664","58.38205201","2.241437054","2.607635424","Ok","Ok","Clean","Clean"
"612","1991","6318.309699","55.02032448","2.721","1212.308012","117.0248253","2.16280987","58.41763965","2.46284916","2.716350181","Ok","Ok","Clean","Clean"
"613","2013","6816.808032","56.51249627","2.936","1212.818138","119.7626671","2.629222794","58.27542657","2.544321477","2.798663716","Ok","Ok","Clean","Clean"
"614","2003","6838.35031","55.51126959","2.963","1209.674346","118.3831305","3.1358314","58.39829488","2.579802823","2.761892699","Ok","Ok","Clean","Clean"
"615","2019","7199.853171","57.008382","3.117","1210.468676","120.5253098","3.095219154","58.37548123","2.645209929","2.814374063","Ok","Ok","Clean","Clean"
"616","1993","7265.155542","57.11486501","3.191","1207.416956","116.9565995","2.785008956","58.28872563","2.70441961","2.835152289","Ok","Ok","Clean","Clean"
"617","1981","7659.224573","56.68596389","3.410","1212.601261","117.3202436","3.16430369","58.31072342","2.834734561","2.916537425","Ok","Ok","Clean","Clean"
"618","1983","8079.701519","55.50496864","3.620","1207.352293","118.5030734","2.285655748","58.34845942","3.009781264","3.008401882","Ok","Ok","Clean","Clean"
"619","2010","8346.371632","57.04137449","3.702","1211.356428","121.3731455","2.824201024","58.212424","3.084496289","3.022375341","Ok","Ok","Clean","Clean"
"620","1991","8307.15383","57.993824","3.717","1207.523496","119.964672","2.244617197","58.40044517","3.07094386","3.028958165","Ok","Ok","Clean","Clean"
"621","1985","8352.936186","57.98397477","3.752","1205.741223","122.0238264","2.283801916","58.45754817","3.104425905","3.057376958","Ok","Ok","Clean","Clean"
"622","2007","9046.787728","57.66518963","4.059","1206.052734","125.3174247","2.663867254","58.18513964","3.350662075","3.150084774","Ok","Ok","Clean","Clean"
"623","1997","9130.693174","56.63797729","4.119","1200.30621","121.5884909","3.374726633","58.29383561","3.397920407","3.174874687","Ok","Ok","Clean","Clean"
"624","1997","9197.972369","58.99141236","4.153","1193.949398","121.4768519","2.435475","58.16398769","3.42107662","3.224506146","Ok","Ok","Clean","Clean"
"625","2010","9714.376325","56.98817297","4.383","1194.068883","126.2702137","2.993722854","58.29672104","3.644475579","3.28994873","Ok","Ok","Clean","Clean"
"626","1984","10024.90716","59.17464628","4.598","1192.860391","122.7041925","2.904425373","58.15375152","3.841843004","3.405579768","Ok","Ok","Clean","Clean"
"627","2020","10344.46102","57.41918639","4.672","1196.65127","124.7357152","3.170184406","58.21044258","3.887149237","3.441809284","Ok","Ok","Clean","Clean"
"628","2002","10858.64669","59.46100454","4.971","1198.118288","127.8302689","3.166972685","58.2053739","4.167342432","3.605649099","Ok","Ok","Clean","Clean"
"629","1988","11337.85292","55.54639512","5.248","1200.578391","127.2345613","2.918097475","58.24199977","4.439529497","3.719752794","Ok","Ok","Clean","Clean"
"630","1980","11517.56916","56.89526292","5.361","1190.942626","126.4356","2.359709583","58.15483366","4.569839759","3.800826584","Ok","Ok","Clean","Clean"
"631","2010","12145.24007","58.0399141","5.594","1187.380377","133.0272662","3.091023761","58.07603959","4.819828562","3.885670123","Ok","Ok","Clean","Clean"
"632","2020","12490.91221","56.27235334","5.735","1190.633407","133.592096","2.745901456","58.00122491","4.965797207","3.979058032","Ok","Ok","Clean","Clean"
"633","1988","12888.5203","60.5489743","6.029","1196.666203","132.3382653","2.972787431","58.0134924","5.323919063","4.150183435","Ok","Ok","Clean","Clean"
"634","2013","13371.81516","60.8541068","6.195","1190.286229","133.5949581","3.074217957","58.08607329","5.52890472","4.252212637","Ok","Ok","Clean","Clean"
"635","2002","13848.43438","61.14147029","6.467","1182.314814","134.2457933","2.935310751","58.12697395","5.887525501","4.42126335","Ok","Ok","Clean","Clean"
"636","2004","13954.88604","60.7932553","6.512","1192.27389","134.7479372","3.379233349","57.98624166","5.920034497","4.466423094","Ok","Ok","Clean","Clean"
"637","1991","14169.98117","60.84372835","6.662","1184.176953","137.434417","2.674749864","58.17335771","6.161867259","4.564566902","Ok","Ok","Clean","Clean"
"638","2009","14702.17386","55.65976741","6.870","1192.756705","137.140161","2.691155964","57.9716264","6.419776716","4.715736845","Ok","Ok","Clean","Clean"
"639","1995","14639.75588","55.24300621","6.884","1188.41089","134.9036115","2.656845044","57.90056604","6.427322744","4.713833318","Ok","Ok","Clean","Clean"
"640","1982","14965.8762","59.1259553","7.095","1190.712544","136.0851743","3.614032163","57.97319726","6.742521788","4.872960599","Ok","Ok","Clean","Clean"
"641","2009","2913.78904","63.3741275","1.000","1228.25512","109.2796788","2.359419555","58.5697279","1.785336886","2.392809604","Noisy","Ok","Clean","Clean"
"642","2017","2978.339558","63.23991167","1.029","1221.735399","107.78413","2.38656295","58.42564999","1.8020667","2.415185781","Noisy","Ok","Clean","Clean"
"643","1990","3279.001702","63.90485146","1.195","1217.9145","108.1836148","3.106680122","58.62443042","1.81665144","2.422337854","Noisy","Ok","Clean","Clean"
"644","1986","3404.737273","63.57902202","1.259","1224.007022","107.529024","2.999619159","58.41030557","1.840058857","2.398778119","Noisy","Ok","Clean","Clean"
"645","2006","3626.301086","63.98788365","1.356","1226.20758","108.6499859","2.89479602","58.47272616","1.88180582","2.460042024","Noisy","Ok","Clean","Clean"
"646","2011","3876.933108","63.62335143","1.478","1215.124808","109.5987722","2.688044326","58.36722298","1.900933355","2.463578148","Noisy","Ok","Clean","Clean"
"647","2004","4487.003073","63.51734169","1.788","1217.416925","112.2950118","2.137311662","58.49771977","2.035343368","2.490215628","Noisy","Ok","Clean","Clean"
"648","1988","5084.059965","63.93713263","2.102","1211.278282","114.6933562","2.168436662","58.4169177","2.111763479","2.544212371","Noisy","Ok","Clean","Clean"
"649","2004","5209.747979","63.62202465","2.150","1221.210827","114.3197582","2.605241751","58.32275958","2.1653047","2.568048217","Noisy","Ok","Clean","Clean"
"650","2002","5589.681424","64.88239311","2.342","1218.358055","112.5550342","2.36845249","58.34314399","2.245093376","2.641177513","Noisy","Ok","Clean","Clean"
"651","1991","6201.708356","63.15760225","2.660","1210.116676","113.4298388","3.156608693","58.34612066","2.406121363","2.719227578","Noisy","Ok","Clean","Clean"
"652","2017","6588.095238","63.30190888","2.817","1220.537357","117.560644","2.248064571","58.50851769","2.497093088","2.737832028","Noisy","Ok","Clean","Clean"
"653","1998","7090.609607","64.82518936","3.097","1214.484438","118.6612085","2.916949865","58.27184729","2.637438418","2.83898187","Noisy","Ok","Clean","Clean"
"654","2006","7746.486352","64.67702606","3.411","1204.70113","120.4654995","3.206100284","58.42037847","2.85210346","2.92873857","Noisy","Ok","Clean","Clean"
"655","2017","7962.535194","66.10116743","3.501","1216.117798","121.1429732","3.289994132","58.32134698","2.925528902","2.96738913","Noisy","Ok","Clean","Clean"
"656","1983","8173.673044","63.85181903","3.665","1210.90083","119.6452177","3.241790935","58.43732718","3.035569348","3.02256246","Noisy","Ok","Clean","Clean"
"657","2008","8751.885907","64.18779374","3.910","1212.298537","123.5595118","3.392704564","58.16039591","3.217085397","3.111881246","Noisy","Ok","Clean","Clean"
"658","1984","9116.139384","65.06971387","4.139","1209.759849","122.8786515","2.890935559","58.33981641","3.420929129","3.223225989","Noisy","Ok","Clean","Clean"
"659","2013","9521.008784","66.71780276","4.279","1202.273451","125.5536181","2.314902236","58.22112217","3.52497836","3.249076169","Noisy","Ok","Clean","Clean"
"660","1991","10047.0232","67.31065447","4.592","1203.519037","123.696251","2.537198318","58.23249506","3.795927546","3.385147907","Noisy","Ok","Clean","Clean"
"661","2003","10768.6711","63.31100126","4.925","1198.224656","125.4920318","2.387386927","58.30005584","4.147648079","3.549586393","Noisy","Ok","Clean","Clean"
"662","2014","11491.81362","65.54454861","5.257","1207.121055","130.6538411","2.778999239","58.27491283","4.457579551","3.724584704","Noisy","Ok","Clean","Clean"
"663","2003","11630.17075","67.64955799","5.354","1198.481988","131.3710975","2.559340491","58.03225632","4.554564034","3.770306739","Noisy","Ok","Clean","Clean"
"664","1996","12214.05381","63.1041507","5.667","1201.815591","130.4493765","3.01390417","58.05914775","4.899454703","3.95738936","Noisy","Ok","Clean","Clean"
"665","2019","12797.65091","67.32218684","5.892","1201.181182","130.4957465","3.272923344","58.11183712","5.169405592","4.074386585","Noisy","Ok","Clean","Clean"
"666","1994","13251.36751","68.36036938","6.191","1204.604083","133.9622214","2.894509563","57.90052759","5.510684629","4.249709787","Noisy","Ok","Clean","Clean"
"667","2010","13623.34083","67.89221911","6.327","1207.504172","132.2996254","3.122370348","58.07743615","5.67317431","4.359423094","Noisy","Ok","Clean","Clean"
"668","1986","13810.05603","63.6481219","6.498","1202.836774","133.8444051","3.640804127","58.10869249","5.895774262","4.457437003","Noisy","Ok","Clean","Clean"
"669","1983","14276.3668","67.89216313","6.743","1192.847982","137.8475152","2.369998769","57.96354162","6.22478271","4.60943706","Noisy","Ok","Clean","Clean"
"670","1987","14677.23245","66.8835264","6.931","1190.84204","137.324933","3.676181359","58.01464332","6.517691867","4.750031498","Noisy","Ok","Clean","Clean"
"671","1980","14716.50798","66.23160017","6.977","1198.391177","136.7538862","3.708420223","58.02977629","6.574744511","4.773711751","Noisy","Ok","Clean","Clean"
"672","1980","15307.57427","65.92751838","7.274","1193.10839","140.2621044","3.236863547","58.01549823","6.974989867","4.988909016","Noisy","Ok","Clean","Clean"
"673","1986","15492.35491","66.61051453","7.347","1188.07575","138.4630925","3.295993024","58.00982912","7.09761152","5.045574216","Noisy","Ok","Clean","Clean"
"674","2019","16361.26132","65.49486382","7.657","1196.325512","139.1920432","3.404090397","57.90515724","7.551113097","5.294610259","Noisy","Ok","Clean","Clean"
"675","1987","16728.96946","64.6711764","7.966","1196.48394","140.256926","3.58075582","57.77078735","8.041975687","5.537002582","Noisy","Ok","Clean","Clean"
"676","2011","17316.35781","65.07096913","8.161","1194.390273","142.2938797","3.690395909","57.91519657","8.366331134","5.680524166","Noisy","Ok","Clean","Clean"
"677","2009","17737.15933","63.46189756","8.381","1193.73992","144.8217262","3.371340941","57.71462319","8.708057698","5.830198675","Noisy","Ok","Clean","Clean"
"678","2003","17696.18947","71.08561059","8.385","1186.621522","142.6495013","3.618494006","57.74936552","8.739534231","5.877374199","Noisy","Ok","Clean","Clean"
"679","2016","18114.80677","69.80462936","8.537","1195.5209","146.5277535","3.476816337","57.91973124","9.008206242","5.998284285","Noisy","Ok","Clean","Clean"
"680","1988","18127.86609","64.14656956","8.664","1191.617992","147.4349865","3.266299534","57.85167233","9.209165817","6.107852312","Noisy","Ok","Clean","Clean"
"681","1993","2895.251544","55.90225404","1.000","1224.143309","117.9411633","3.137509112","52.36083652","1.803455586","2.391853312","Ok","Noisy","Clean","Clean"
"682","1984","3018.798514","54.91640906","1.067","1221.939062","121.7771785","2.410750937","52.16917483","1.818908262","2.419621064","Ok","Noisy","Clean","Clean"
"683","1991","3206.612788","55.86233022","1.155","1222.450837","119.3695747","3.187513376","52.1276778","1.833732553","2.414379201","Ok","Noisy","Clean","Clean"
"684","1983","3708.02735","54.86734649","1.416","1226.747468","121.8700876","2.442356106","52.31898416","1.897597312","2.449268585","Ok","Noisy","Clean","Clean"
"685","1987","3976.466205","56.06117347","1.545","1219.114956","123.681399","2.332914685","52.25606463","1.909512446","2.469414157","Ok","Noisy","Clean","Clean"
"686","1991","4533.216162","55.79704804","1.824","1217.934244","122.1989883","2.874608888","52.3568805","2.051786312","2.507521089","Ok","Noisy","Clean","Clean"
"687","2017","4594.161308","55.30502843","1.829","1212.756731","124.8272948","2.475569721","52.19786834","2.046518933","2.513961575","Ok","Noisy","Clean","Clean"
"688","1993","4882.527093","55.90893902","1.995","1220.330657","125.6063121","2.463321308","52.09052058","2.086476515","2.544776663","Ok","Noisy","Clean","Clean"
"689","1983","5412.291652","55.83731616","2.274","1218.206049","126.1869034","2.551494928","52.27610421","2.188734042","2.598592259","Ok","Noisy","Clean","Clean"
"690","2016","5828.334973","57.47358673","2.444","1211.517555","129.264048","3.205176093","52.22503762","2.298242828","2.651061245","Ok","Noisy","Clean","Clean"
"691","1981","6046.679223","55.38704877","2.595","1217.632182","128.7030297","2.949682086","52.00199703","2.366602582","2.665977011","Ok","Noisy","Clean","Clean"
"692","1995","6132.167597","56.99375476","2.621","1213.920841","126.8547481","3.36885997","52.09095583","2.388665472","2.663676949","Ok","Noisy","Clean","Clean"
"693","2020","6816.15118","57.48296434","2.926","1209.386609","131.7357479","2.594561381","51.97314156","2.537041324","2.784853874","Ok","Noisy","Clean","Clean"
"694","2007","7107.824322","57.26595343","3.092","1207.665918","131.2972549","3.645075467","51.99326816","2.668149638","2.832624496","Ok","Noisy","Clean","Clean"
"695","1982","7180.978101","56.91090036","3.169","1208.717177","129.3936042","3.52328135","51.98828921","2.718032678","2.864787636","Ok","Noisy","Clean","Clean"
"696","1985","7436.134449","55.07847679","3.290","1212.426666","132.6707563","2.468367363","52.10173061","2.802860115","2.8850912","Ok","Noisy","Clean","Clean"
"697","1991","8098.222709","55.4389299","3.614","1204.147857","135.5019113","3.316168635","51.98811499","2.999831882","2.99730589","Ok","Noisy","Clean","Clean"
"698","2005","8564.185412","58.78266506","3.820","1203.881766","135.9303322","2.579570116","52.01657929","3.172556207","3.101477925","Ok","Noisy","Clean","Clean"
"699","2005","8605.663601","58.86857292","3.843","1201.392978","135.4737184","3.18365875","52.01169464","3.179442809","3.060810486","Ok","Noisy","Clean","Clean"
"700","1981","8807.578555","54.84790743","3.991","1196.420113","133.1981415","2.931690487","51.83723817","3.306542394","3.154902788","Ok","Noisy","Clean","Clean"
"701","1996","8977.611642","56.82061625","4.047","1201.245412","133.6522149","2.911387273","51.84896371","3.321621974","3.158159512","Ok","Noisy","Clean","Clean"
"702","2013","9708.898542","59.47554583","4.373","1198.602724","139.9178896","2.634109324","51.75719365","3.588265594","3.312779694","Ok","Noisy","Clean","Clean"
"703","1993","9691.228605","58.48032116","4.408","1195.282468","137.1989699","3.461683943","51.90766884","3.611272639","3.311019986","Ok","Noisy","Clean","Clean"
"704","1986","9749.008442","57.02123911","4.454","1201.86222","136.2384179","3.761548254","52.01916605","3.6651205","3.365191571","Ok","Noisy","Clean","Clean"
"705","2015","10235.96545","58.06345954","4.632","1193.098892","140.4749953","2.95064315","51.7046894","3.832712039","3.413140935","Ok","Noisy","Clean","Clean"
"706","1990","10174.28889","59.13636987","4.657","1190.421207","140.8269595","2.828037537","51.84406068","3.879675411","3.444688597","Ok","Noisy","Clean","Clean"
"707","2010","10277.54045","57.89867752","4.663","1202.316614","137.061803","3.805398132","51.87025184","3.874754067","3.407746198","Ok","Noisy","Clean","Clean"
"708","2007","10421.94764","59.06662196","4.741","1191.913289","139.3120464","3.569331049","51.94103432","3.964807544","3.481366593","Ok","Noisy","Clean","Clean"
"709","1998","10903.90142","58.07912725","5.006","1191.27243","139.095446","3.144713446","51.91797104","4.217082068","3.617307827","Ok","Noisy","Clean","Clean"
"710","1996","11205.81168","58.1754384","5.162","1196.916198","139.5390996","3.801595942","51.99457006","4.339466196","3.695117158","Ok","Noisy","Clean","Clean"
"711","2007","11471.1211","60.06623227","5.264","1184.071773","143.8547696","3.554513268","51.99188115","4.44982476","3.715246131","Ok","Noisy","Clean","Clean"
"712","1994","11875.2874","59.6083799","5.504","1188.977032","143.557044","3.066005242","51.75681628","4.725801722","3.85016072","Ok","Noisy","Clean","Clean"
"713","2000","12122.02264","56.75268216","5.609","1194.346177","144.6557323","3.776714381","51.75788046","4.852054105","3.919290851","Ok","Noisy","Clean","Clean"
"714","2019","12535.24435","60.01373424","5.760","1189.061711","143.2360106","3.473208013","51.93052802","4.986962692","4.010977368","Ok","Noisy","Clean","Clean"
"715","1995","12927.76076","57.60698448","6.027","1191.302029","143.3560129","2.476107876","51.69247736","5.309095111","4.152969499","Ok","Noisy","Clean","Clean"
"716","1982","13431.82595","61.04962787","6.323","1179.158282","148.1450066","2.87114563","51.7069589","5.69085019","4.339914985","Ok","Noisy","Clean","Clean"
"717","1996","13581.76184","59.98345041","6.353","1187.770252","146.3092545","2.842294356","51.61162051","5.74799825","4.366729115","Ok","Noisy","Clean","Clean"
"718","1991","14142.25421","58.4240396","6.650","1188.26503","150.3548761","3.789510889","51.71224699","6.116511324","4.547654475","Ok","Noisy","Clean","Clean"
"719","1993","14272.11439","56.65755246","6.707","1181.217775","150.0167482","3.272432873","51.74754303","6.196431255","4.602888911","Ok","Noisy","Clean","Clean"
"720","2000","14758.90752","60.83987954","6.928","1174.385003","148.8654498","2.807972264","51.63850376","6.477776811","4.726139673","Ok","Noisy","Clean","Clean"
"721","1991","2892.280136","55.83169312","1.000","1078.491495","127.4943442","3.248807826","44.11971127","1.774514793","2.399002876","Ok","Ok","Dirty","Clean"
"722","2000","3108.671986","55.40258092","1.104","1064.81653","130.1321219","2.996828415","44.06075802","1.803125091","2.396652542","Ok","Ok","Dirty","Clean"
"723","2002","3507.102373","55.40940198","1.301","1070.855461","128.407794","3.433675614","44.12257339","1.883791819","2.423784213","Ok","Ok","Dirty","Clean"
"724","2017","3546.480172","55.19690045","1.310","1067.502954","128.3860197","2.388238951","44.21842653","1.847733169","2.457904127","Ok","Ok","Dirty","Clean"
"725","1989","3545.886916","54.90839696","1.328","1067.717291","130.293167","2.516232837","43.9980874","1.859760352","2.423333021","Ok","Ok","Dirty","Clean"
"726","1994","3887.35049","55.27717692","1.496","1059.402083","132.3525026","3.070531315","43.86911674","1.914141781","2.46578874","Ok","Ok","Dirty","Clean"
"727","2012","4419.733696","55.4077512","1.748","1058.6309","131.8441464","2.945186179","43.97674915","1.997096256","2.508234551","Ok","Ok","Dirty","Clean"
"728","1981","4705.49235","56.1380473","1.918","1063.96302","132.7250982","2.346240081","44.16920343","2.037205413","2.544294334","Ok","Ok","Dirty","Clean"
"729","1994","5378.460678","56.48353986","2.243","1055.731573","133.8243854","2.580402525","43.9478285","2.171783609","2.611793638","Ok","Ok","Dirty","Clean"
"730","2005","6043.722581","56.19677376","2.563","1050.302617","134.3425925","2.454152997","43.94101614","2.336793707","2.67619902","Ok","Ok","Dirty","Clean"
"731","2018","6173.158566","56.67163849","2.612","1053.935972","136.7236197","2.519157338","43.80123333","2.391178969","2.687249788","Ok","Ok","Dirty","Clean"
"732","1988","6588.440601","56.43852911","2.860","1057.212326","137.1628086","3.062557087","43.93931585","2.4957169","2.731770739","Ok","Ok","Dirty","Clean"
"733","1986","6974.273993","57.47887285","3.055","1051.151371","137.1192292","2.461313402","43.81636179","2.60943855","2.803844977","Ok","Ok","Dirty","Clean"
"734","2013","7361.645659","57.10691763","3.207","1041.067818","140.7593545","3.112342152","43.77991785","2.750195173","2.842322317","Ok","Ok","Dirty","Clean"
"735","1997","7604.780551","57.59420487","3.355","1049.888999","139.2581421","3.605102691","43.78227267","2.833909113","2.911738008","Ok","Ok","Dirty","Clean"
"736","1982","7555.151436","55.79235937","3.357","1045.206461","142.215195","2.944152395","43.83494512","2.826391843","2.887855609","Ok","Ok","Dirty","Clean"
"737","2015","7689.738736","57.76244628","3.368","1036.949239","139.1307507","2.477122532","43.83006481","2.846777348","2.905494646","Ok","Ok","Dirty","Clean"
"738","1992","7675.538303","56.31563709","3.400","1039.84176","139.0167067","3.398068585","43.75046809","2.861192529","2.93609119","Ok","Ok","Dirty","Clean"
